sid,label,prob_before,prob_after,pred_before,pred_after,changed
43182,1,0.48805404801140023,0.48979317723222043,0,0,0
43184,1,0.7640368999239755,0.7666612140383283,0,0,0
43187,1,0.562712512730025,0.5627124783866526,0,0,0
43215,0,0.2993113643159304,0.2993113641751582,0,0,0
43235,0,0.4097282641169861,0.4097282371136621,0,0,0
43290,0,0.3109333730529741,0.31093337286082906,0,0,0
43292,0,0.470833504133005,0.4708334673354745,0,0,0
43293,0,0.2843474324485914,0.28434743226499926,0,0,0
43315,0,0.40757318995906827,0.4075731950971811,0,0,0
43317,1,0.8927551620046358,0.8931203392309625,0,0,0
43342,0,0.29649793056880935,0.296497930380236,0,0,0
43381,1,0.9225459553129612,0.9227522563071424,0,0,0
43389,0,0.28389762171398975,0.2838976215307221,0,0,0
43393,0,0.2986780064462029,0.2986780062564478,0,0,0
43464,0,0.33563573892410203,0.3356357353051092,0,0,0
43482,0,0.3252300439262616,0.3252300439262616,0,0,0
43508,0,0.6041953441190038,0.6041953441190038,0,0,0
43512,0,0.2867953758037564,0.28679537561815316,0,0,0
43587,0,0.2911408751084457,0.29114087492304136,0,0,0
43609,1,0.6257999469202534,0.6257999449755779,0,0,0
43643,0,0.4060208438994381,0.4060208438994381,0,0,0
43664,0,0.29668163440999074,0.2966816310330315,0,0,0
43669,1,0.4847160032277381,0.48685112810402636,0,0,0
43699,0,0.6159305549886046,0.6159305529843142,0,0,0
43738,1,0.5444457156110375,0.5444457156110375,0,0,0
43741,0,0.25903270648808907,0.25903270648808907,0,0,0
43745,1,0.8185665804652927,0.8185665804598108,0,0,0
43771,0,0.6193187982635846,0.6193188042018383,0,0,0
43816,0,0.5806365408982538,0.5806365452060538,0,0,0
43836,1,0.5002649355993668,0.506405524666105,0,0,0
43857,1,0.9518552847716547,0.951855283523673,0,0,0
43871,1,0.7142767335770496,0.623652427926445,0,0,0
43912,1,0.2912797747852562,0.2945370955304578,0,0,0
43985,0,0.2946277875652198,0.29462778737675355,0,0,0
44004,1,0.6256339965098083,0.6256339945755267,0,0,0
44037,1,0.7387885323442371,0.7387885323442371,0,0,0
44039,0,0.4271780809095608,0.4271780773924396,0,0,0
44047,0,0.526552709462064,0.5265527332254958,0,0,0
44059,0,0.46557284074285976,0.4655728430744003,0,0,0
44078,0,0.2875990704154548,0.2875990718723975,0,0,0
44117,0,0.2969278348141896,0.296927834624771,0,0,0
44121,1,0.3633308658089429,0.3765049144333768,0,0,0
44125,1,0.7641222201165594,0.7641222365707411,0,0,0
44197,0,0.14264728968614615,0.14264728968614615,0,0,0
44204,1,0.6320314086749621,0.6340372447261281,0,0,0
44215,0,0.28560123512010893,0.2856012349359576,0,0,0
44224,0,0.306114011209541,0.3061140110152579,0,0,0
44291,1,0.7576902156683131,0.757690223117065,0,0,0
44311,0,0.2947573314603263,0.2947573312722151,0,0,0
44324,0,0.28256522291465797,0.28256522273222523,0,0,0
44348,0,0.281910405640022,0.28191040534217604,0,0,0
44397,1,0.7642659021892491,0.7642659186602442,0,0,0
44418,1,0.5843619552769369,0.5859319024736208,0,0,0
44423,0,0.5031228675347821,0.5031228748206023,0,0,0
44550,0,0.2985797615450417,0.29857976135503506,0,0,0
44646,0,0.6248215447107819,0.6248215499252698,0,0,0
44692,0,0.2845906074893392,0.284590603870484,0,0,0
44750,1,0.9960983549344828,0.995916427756052,1,1,0
44761,0,0.8367920126381205,0.8367920127300137,0,0,0
44762,0,0.2886382366553352,0.2886382348137477,0,0,0
44786,0,0.3040777148831644,0.30407771296002845,0,0,0
44803,0,0.29373032079307215,0.29373032060517057,0,0,0
44837,1,0.7643879485711167,0.7523342002989033,0,0,0
44894,0,0.27844806140762673,0.27844806140762673,0,0,0
44942,0,0.3012023178865295,0.3012023176946205,0,0,0
44946,1,0.3454003734103229,0.35599901885063423,0,0,0
44955,1,0.9133476150964719,0.913768907624842,0,0,0
44969,1,0.6774890679968466,0.6774890681232764,0,0,0
44972,0,0.533005557133091,0.533005557133091,0,0,0
44988,0,0.29462508137780663,0.29462508118948694,0,0,0
44998,0,0.9694201018686784,0.9694201023058296,0,0,0
45024,1,0.5794730125687423,0.5811033762257317,0,0,0
45036,0,0.3241713083610608,0.3241713081606605,0,0,0
45062,1,0.6926141642040579,0.694323184025257,0,0,0
45063,1,0.9961335624613477,0.9961004962572817,1,1,0
45068,0,0.5378435658856361,0.5378435701879458,0,0,0
45069,0,0.2854963993849626,0.2854963992002641,0,0,0
45078,0,0.2614252454533369,0.2614252454533369,0,0,0
45084,0,0.29741197496618027,0.2974119747179912,0,0,0
45117,0,0.6230451640965398,0.6230451621375467,0,0,0
45138,0,0.29176362139604756,0.2917636212091653,0,0,0
45174,0,0.3164572969897153,0.3164572938694268,0,0,0
45182,0,0.30234276646177766,0.3023427662703736,0,0,0
45218,0,0.29181221670415375,0.29181221830893384,0,0,0
45242,1,0.33063837093609255,0.33063836278218317,0,0,0
45262,1,0.693310501061437,0.6817516613633684,0,0,0
45334,0,0.32775136821364365,0.32775136821364365,0,0,0
45353,1,0.6196196264571974,0.5198974867096023,0,0,0
45362,1,0.4213701026887072,0.4252901254847225,0,0,0
45388,1,0.7631999218929025,0.7473732408455592,0,0,0
45414,0,0.3092914815381624,0.30929148134371176,0,0,0
45455,0,0.5778940566482812,0.5778940988557723,0,0,0
45457,1,0.26394396477391496,0.26394396477391496,0,0,0
45506,0,0.2868269999647756,0.2868269997795925,0,0,0
45507,1,0.928024532266598,0.884379297673344,0,0,0
45559,1,0.861478642460603,0.8614786461249584,0,0,0
45584,0,0.2983416818013666,0.2983416800486091,0,0,0
45597,1,0.4282029880816112,0.43008657952012397,0,0,0
45608,0,0.36066084529609055,0.360660843680829,0,0,0
45635,1,0.7540337054900537,0.7572487299219651,0,0,0
45641,1,0.7724824323468787,0.6972069407995954,0,0,0
45671,1,0.5823420162897893,0.5836304664903271,0,0,0
45681,0,0.2946878590775361,0.2946878620246255,0,0,0
45685,1,0.9961019427034457,0.9948705740865743,1,1,0
45693,1,0.37861496733563543,0.3809411515684491,0,0,0
45718,1,0.6224599484620384,0.6011517963207136,0,0,0
45778,0,0.6078289002059388,0.6078289002059388,0,0,0
45780,1,0.4280001391209361,0.42800014013663634,0,0,0
45792,1,0.955761686262613,0.9043232407244078,0,0,0
45794,1,0.6219588510659211,0.6219588491102835,0,0,0
45810,1,0.9667146417933705,0.9672403412126894,0,0,0
45822,1,0.7492792339860318,0.7492792339860318,0,0,0
45844,0,0.28646312776554594,0.2864631274802123,0,0,0
45852,0,0.3052396999232498,0.3052397088256699,0,0,0
45893,0,0.28551613556543315,0.2855161353812547,0,0,0
45924,0,0.3504682666911218,0.3504682644824203,0,0,0
45949,1,0.6479130844571966,0.6495868220855173,0,0,0
45965,1,0.5384273671568213,0.5384273686226828,0,0,0
45973,0,0.7781162207206513,0.7781162222731826,0,0,0
46006,0,0.27912609294986956,0.27912609294986956,0,0,0
46011,0,0.2936396149564923,0.29363961472960487,0,0,0
46023,1,0.7697002345749061,0.7686822282166861,0,0,0
46026,1,0.4232257847222007,0.44443825827281275,0,0,0
46097,1,0.8859390679864251,0.8863489042026196,0,0,0
46170,0,0.7032849619675866,0.7032849619675866,0,0,0
46182,1,0.5657158595974864,0.566795255868389,0,0,0
46205,0,0.293133858228934,0.2931338579876753,0,0,0
46233,0,0.3236718258995793,0.32367181571727527,0,0,0
46252,1,0.2698682068394147,0.2698682068394147,0,0,0
46266,0,0.297523405211932,0.2975234049932593,0,0,0
46272,0,0.28123843612079835,0.2812384359374896,0,0,0
46337,1,0.477825498580973,0.479577189856796,0,0,0
46357,0,0.4974949297869812,0.4974949327570051,0,0,0
46363,0,0.9267564464738559,0.9267564460859897,0,0,0
46495,0,0.2940895241958716,0.29408952559502316,0,0,0
46500,1,0.3209114861317974,0.33615422305131765,0,0,0
46525,0,0.5660412266289907,0.5660412266289907,0,0,0
46539,0,0.6986121569052413,0.698612149730297,0,0,0
46570,1,0.9526517076835853,0.9526517086805841,0,0,0
46613,1,0.6982441179346989,0.6982441201750144,0,0,0
46659,1,0.3817816438590368,0.38946201799277896,0,0,0
46716,0,0.7745750751128557,0.7745750792370658,0,0,0
46720,0,0.2831822702127254,0.2831822700296982,0,0,0
46746,1,0.44429957696487055,0.44429957162716494,0,0,0
46761,0,0.2890322655787165,0.2890322654606322,0,0,0
46768,0,0.30707284199641705,0.3070728418027632,0,0,0
46801,0,0.29789853244467823,0.297898529112852,0,0,0
46811,0,0.27977160432452003,0.2797716055275605,0,0,0
46816,1,0.9297910476311377,0.929885130555858,0,0,0
46884,0,0.5621927789855231,0.5621927736185861,0,0,0
46919,0,0.566890002293344,0.566890002293344,0,0,0
46979,0,0.29912392779798663,0.2991239259399453,0,0,0
47088,0,0.297530085311179,0.2975300851214436,0,0,0
47089,0,0.29606999317830723,0.296069991414212,0,0,0
47090,1,0.5034562872056807,0.5057143145529696,0,0,0
47141,1,0.9539366536270795,0.9539366538200722,0,0,0
47181,1,0.889927741797198,0.8899285892329732,0,0,0
47220,1,0.346268246623462,0.36510424298797156,0,0,0
47234,0,0.1328621297976172,0.1328621297976172,0,0,0
47255,0,0.27292484003017103,0.27292484003017103,0,0,0
47277,1,0.5222527527640219,0.5222527527640219,0,0,0
47291,1,0.40156449877665035,0.40423638565852876,0,0,0
47375,1,0.36346107433695257,0.36346107433695257,0,0,0
47439,0,0.026431788962326282,0.026431788962326282,0,0,0
47440,1,0.5067160472337927,0.5093779256671003,0,0,0
47460,0,0.28209331274867855,0.28209331268153087,0,0,0
47473,0,0.29403707798229495,0.29403707779437344,0,0,0
47482,0,0.341182346411598,0.341182346411598,0,0,0
47500,1,0.2763764910315097,0.2763764910315097,0,0,0
47502,1,0.9233050862621341,0.92350670024341,0,0,0
47527,0,0.2970992185122331,0.2970992183664048,0,0,0
47567,0,0.30388214197360747,0.3038821417813595,0,0,0
47576,1,0.4552580543638794,0.46720634988991977,0,0,0
47588,0,0.2822772117719253,0.2822772115884414,0,0,0
47589,0,0.28093634649469895,0.2809363463109977,0,0,0
47616,0,0.592141138963885,0.5921399193943557,0,0,0
47674,0,0.2844159416524155,0.28441594872717957,0,0,0
47683,1,0.5465855034008408,0.5487426452732481,0,0,0
47708,1,0.9507651450045268,0.920462197551969,0,0,0
47712,0,0.6102136292569907,0.6102136292569907,0,0,0
47717,1,0.7775957045342011,0.7775956943430908,0,0,0
47743,1,0.42383627468264157,0.430294572029328,0,0,0
47785,0,0.299956601935932,0.2999566017453952,0,0,0
47819,0,0.28212620715856046,0.28212620697551305,0,0,0
47860,0,0.2880556502249996,0.2880556500394176,0,0,0
47872,0,0.26556630952523547,0.26556630952523547,0,0,0
47893,0,0.7032849619675866,0.7032849619675866,0,0,0
47906,0,0.28496977852411226,0.28496977834000387,0,0,0
47916,0,0.763970086613448,0.7639700876992754,0,0,0
47921,1,0.3927039551161731,0.39270396308979,0,0,0
47939,0,0.4060208438994381,0.4060208438994381,0,0,0
47953,0,0.4669944459877157,0.46699444728259265,0,0,0
47970,0,0.29603120619319717,0.2960312044661363,0,0,0
47987,0,0.3741186619590467,0.3741186619590467,0,0,0
48065,1,0.7763418199105957,0.7763418180697834,0,0,0
48146,0,0.46217110344589546,0.46217110344589546,0,0,0
48187,0,0.2860235555622157,0.28602355537759894,0,0,0
48197,0,0.34278196620949275,0.3427819656575201,0,0,0
48198,1,0.7524682976201191,0.7579500979643399,0,0,0
48211,1,0.4986989808191499,0.5011300729000134,0,0,0
48227,0,0.298720920826821,0.29872092239273096,0,0,0
48230,0,0.30015542060629224,0.30015542020340313,0,0,0
48236,1,0.9311304273187596,0.9311304742000255,0,0,0
48238,0,0.4617572831961219,0.4617572795588527,0,0,0
48264,1,0.7076655307213798,0.7019031573407446,0,0,0
48285,1,0.30597043965651116,0.30597042985681255,0,0,0
48352,1,0.8379421341314734,0.8332730728427963,0,0,0
48358,0,0.4868530276129095,0.4868530225883381,0,0,0
48393,0,0.4672676769041804,0.4672676769041804,0,0,0
48422,1,0.9961238741395783,0.996123875388869,1,1,0
48442,0,0.2927442104295923,0.29274421024204367,0,0,0
48462,0,0.2936897276286334,0.29368972725790604,0,0,0
48473,0,0.5189464107413997,0.5189464106249502,0,0,0
48502,0,0.29264073745880936,0.2926407406894214,0,0,0
48509,0,0.2845419739489116,0.2845419735631159,0,0,0
48568,0,0.7689950110581655,0.768995009727938,0,0,0
48646,0,0.7913498762425533,0.7913498763046949,0,0,0
48647,1,0.3276328634447175,0.3330246823081387,0,0,0
48648,0,0.2977010824312913,0.29770108224199904,0,0,0
48696,0,0.32839330674916967,0.3283933003337954,0,0,0
48853,1,0.38831898710494817,0.3883195787259669,0,0,0
48918,0,0.3100356285079316,0.3100356283134633,0,0,0
48962,1,0.7381596555177777,0.7402370888104612,0,0,0
48987,1,0.764136779826116,0.749922050016618,0,0,0
48997,0,0.31501290755673317,0.31501290914883334,0,0,0
49023,0,0.2949567816408578,0.2949567815136284,0,0,0
49044,1,0.3765687356194652,0.3891798441837478,0,0,0
49056,0,0.4293868271452455,0.42938682287700075,0,0,0
49060,0,0.2840217631626546,0.2840217646530726,0,0,0
49130,1,0.3281469193501475,0.3327704240954521,0,0,0
49137,0,0.3073238320659564,0.30732383187195234,0,0,0
49142,1,0.5211130064859198,0.5211130054840339,0,0,0
49146,0,0.2783899578565055,0.2783899576755293,0,0,0
49204,0,0.46949556550987315,0.46949556796156233,0,0,0
49205,0,0.5796107142629799,0.5796106761966269,0,0,0
49212,0,0.2858720531426846,0.28587205295728274,0,0,0
49220,0,0.2851297969271726,0.28512979347747913,0,0,0
49258,0,0.29387431694856386,0.29387431675994524,0,0,0
49327,1,0.7743302464025918,0.6889667824348963,0,0,0
49332,0,0.2952626798842603,0.2952626797400367,0,0,0
49387,0,0.31447282174594515,0.3144728215495289,0,0,0
49415,0,0.3036436755306634,0.3036436721944713,0,0,0
49519,1,0.5791635380622217,0.5808883385725047,0,0,0
49525,1,0.21153421948646833,0.21829878356634377,0,0,0
49533,1,0.9755224289473213,0.9751175364487471,0,0,0
49535,0,0.2834881905490868,0.2834881917198806,0,0,0
49536,0,0.2867600849044878,0.2867600847197849,0,0,0
49555,1,0.330652325672214,0.33065231751874313,0,0,0
49557,1,0.6845898632880884,0.6845898639846303,0,0,0
49579,1,0.9828841189712175,0.9828841189913226,1,1,0
49626,0,0.516334914573589,0.5163349154632059,0,0,0
49632,0,0.28642111462049835,0.28642111439673357,0,0,0
49666,1,0.4974098670142428,0.4993810576750997,0,0,0
49769,1,0.5381989460368437,0.5396917728857255,0,0,0
49839,1,0.6832884843470164,0.693748297244886,0,0,0
49879,0,0.4594384307472091,0.45943843636152065,0,0,0
49902,0,0.28660443540308844,0.28660443521812007,0,0,0
49912,0,0.31493379255197096,0.3149337923551665,0,0,0
49955,0,0.5423709696443816,0.542371610275854,0,0,0
49963,0,0.2827632212484019,0.282763221065426,0,0,0
49968,1,0.5890200774460889,0.5890200774460889,0,0,0
50012,0,0.28323411405962606,0.2832341139886947,0,0,0
50013,0,0.2967040825901844,0.29670408250058217,0,0,0
50066,1,0.32905851215572157,0.32905895123534995,0,0,0
50076,0,0.26757581793991086,0.26757581793991086,0,0,0
50125,0,0.26063199975801676,0.26063199975801676,0,0,0
50143,0,0.2937953318071474,0.29379532824694776,0,0,0
50180,0,0.026431788962326282,0.026431788962326282,0,0,0
50183,1,0.8733915144041559,0.873391513469413,0,0,0
50229,1,0.9309243210561905,0.9309243229661898,0,0,0
50243,0,0.48121616071481793,0.481216163043402,0,0,0
50262,0,0.2849677766752638,0.284967776491396,0,0,0
50316,1,0.26386228151634306,0.26874230480154637,0,0,0
50351,1,0.3792252757383056,0.3809119171640888,0,0,0
50387,0,0.3006571350630757,0.30065713487262047,0,0,0
50397,0,0.1291092195244238,0.1291092195244238,0,0,0
50398,0,0.30003774813254214,0.3000377495222695,0,0,0
50501,1,0.959269675797109,0.9592696749193537,0,0,0
50541,1,0.4485916845077074,0.4508464319453314,0,0,0
50556,0,0.266407539243395,0.266407539243395,0,0,0
50581,0,0.30554207062474953,0.3055420704307619,0,0,0
50611,1,0.46997903033735217,0.46781597806182906,0,0,0
50700,1,0.3308740881731383,0.3308740881731383,0,0,0
50702,1,0.29541492021187465,0.3000623550687769,0,0,0
50713,1,0.8077619746196452,0.7801372939463966,0,0,0
50724,1,0.2831516976442843,0.28663538107116954,0,0,0
50730,0,0.28291364001399694,0.2829136398313195,0,0,0
50741,0,0.2532373497072967,0.2532373497072967,0,0,0
50769,0,0.9368895185326768,0.9368895205658733,0,0,0
50772,0,0.305349554366403,0.3053495509683657,0,0,0
50816,1,0.8506426967753723,0.8512088402774232,0,0,0
50848,0,0.2988239665662245,0.29882396637589687,0,0,0
50854,1,0.8084681858033319,0.8084681858734745,0,0,0
50874,0,0.29742721692485186,0.2974272240895184,0,0,0
50881,1,0.9768574722482631,0.9768574717378025,0,0,0
50883,0,0.259816281644506,0.259816281644506,0,0,0
50893,1,0.32894292871546055,0.3338092043130491,0,0,0
50913,1,0.9791587695870265,0.9761250566934415,0,0,0
50946,1,0.5912638726837401,0.5912638759441498,0,0,0
50950,0,0.2849421472395541,0.28494214705604515,0,0,0
50962,1,0.9960949892242841,0.9960949904373824,1,1,0
50970,0,0.48470093149599586,0.48470093149599586,0,0,0
51101,1,0.7402914967551425,0.7402914948219047,0,0,0
51142,1,0.28542889386796794,0.29047119742621214,0,0,0
51145,0,0.2949259639916524,0.2949259605602454,0,0,0
51158,1,0.28692325606485347,0.2869232502192049,0,0,0
51172,1,0.9508573469012477,0.9508573460695138,0,0,0
51236,0,0.7143809474638548,0.7143809455502026,0,0,0
51294,0,0.2985298431836226,0.29852984595201004,0,0,0
51371,0,0.7032849619675866,0.7032849619675866,0,0,0
51458,1,0.6585481390643152,0.659791775975857,0,0,0
51516,0,0.30724606040428615,0.3072460585483333,0,0,0
51541,0,0.2739068827699307,0.2739068827699307,0,0,0
51554,0,0.29899244784536705,0.2989924476528876,0,0,0
51566,0,0.37832675047959,0.37832675047959,0,0,0
51582,0,0.26946355046412285,0.26946354853502563,0,0,0
51608,0,0.2869072697755098,0.28690726959068324,0,0,0
51609,0,0.018960825953291925,0.018960825953291925,0,0,0
51614,0,0.3060705383076905,0.306070538114136,0,0,0
51617,0,0.29676629851278263,0.2967662967139283,0,0,0
51630,1,0.7783521491419945,0.7482118898131987,0,0,0
51643,1,0.9298030938815803,0.9290832285285368,0,0,0
51669,1,0.6251672024056045,0.6251672004634055,0,0,0
51683,1,0.871028857266698,0.8710288598795128,0,0,0
51694,1,0.76033290040779,0.7587192589844333,0,0,0
51824,1,0.8631456579840774,0.8631456569833722,0,0,0
51900,1,0.4716289275260472,0.47162892570324966,0,0,0
51921,1,0.9961047949171697,0.9956382872880072,1,1,0
51968,1,0.39250990471756764,0.4597027438450432,0,0,0
51969,0,0.2991119739285967,0.29911197374710463,0,0,0
52090,1,0.5028775319000495,0.5058386883358331,0,0,0
52135,1,0.4754281820768259,0.47761237303399784,0,0,0
52147,0,0.32881360915196634,0.32881306105898017,0,0,0
52181,0,0.7283950581375147,0.7283950582997984,0,0,0
52198,0,0.18755986588385795,0.1875598632205501,0,0,0
52221,0,0.262853284198194,0.262853284198194,0,0,0
52233,0,0.29646198067387763,0.296461980484739,0,0,0
52273,0,0.29751150599524684,0.2975115057632813,0,0,0
52287,0,0.30287402085397885,0.30287402066254465,0,0,0
52292,0,0.692665883214622,0.6926658837196533,0,0,0
52311,1,0.594812345426987,0.5961891496214792,0,0,0
52332,1,0.7642459364733044,0.7642459529428954,0,0,0
52352,1,0.5972414313317113,0.597241429518495,0,0,0
52364,0,0.29094901612683716,0.29094901588980476,0,0,0
52409,1,0.2957315195128986,0.29783277461006097,0,0,0
52410,0,0.30712325562755827,0.3071232554349285,0,0,0
52474,1,0.3464381112007685,0.34643811280151515,0,0,0
52480,0,0.28318842814996176,0.2831884279667318,0,0,0
52522,1,0.9064462554629537,0.8775146095222011,0,0,0
52537,0,0.29952330413836736,0.2995233039483376,0,0,0
52567,1,0.404876773505545,0.40993101063029913,0,0,0
52587,0,0.5776551790262476,0.5776551875649195,0,0,0
52611,1,0.8872013224501842,0.8872013326666071,0,0,0
52622,0,0.3037224563341723,0.30372245951065413,0,0,0
52628,0,0.29721209513170843,0.2972120949425029,0,0,0
52638,0,0.4060208438994381,0.4060208438994381,0,0,0
52731,1,0.27162631931538,0.27162631931538,0,0,0
52767,0,0.2878863528090748,0.28788635256887496,0,0,0
52791,0,0.4928075100231343,0.4928075111628627,0,0,0
52852,1,0.3483464494816011,0.3483464829620683,0,0,0
52870,0,0.8259156556180958,0.8259156556180958,0,0,0
52877,0,0.2954300741384458,0.29543007388533904,0,0,0
52884,0,0.29981159288026904,0.2998115926901548,0,0,0
52923,1,0.5096038566473999,0.5125872073823807,0,0,0
52924,1,0.4137052784610501,0.41370527840721316,0,0,0
52967,1,0.7646989171375135,0.7646989366745761,0,0,0
52986,1,0.7936782233895493,0.7782466823597148,0,0,0
53007,0,0.29399357587410496,0.293993575631469,0,0,0
53014,1,0.7639754903248746,0.7639755067618921,0,0,0
53018,1,0.3655772924159813,0.36960766214134083,0,0,0
53034,1,0.8563663159776913,0.8563663116299015,0,0,0
53047,0,0.28536017191401153,0.28536017524555785,0,0,0
53054,0,0.29564249548545146,0.2956424952968474,0,0,0
53062,1,0.6926797021667372,0.6926797023757428,0,0,0
53065,0,0.2947318646148294,0.29473186442626925,0,0,0
53110,1,0.9498088230035248,0.949930357655942,0,0,0
53126,1,0.4777161131412527,0.47771611792770413,0,0,0
53170,0,0.3024686406215523,0.30246864043041183,0,0,0
53224,1,0.7492792339860318,0.7492792339860318,0,0,0
53243,1,0.3387094677307845,0.36292489070358236,0,0,0
53284,1,0.7639201325109931,0.7656569328153784,0,0,0
53338,0,0.2811538933955559,0.2811538933955559,0,0,0
53388,1,0.7635499602596019,0.742482902315425,0,0,0
53491,1,0.28484767605724987,0.2878286465053338,0,0,0
53571,0,0.4854797520282783,0.4854797543558648,0,0,0
53581,0,0.2843684975416994,0.2843685005122851,0,0,0
53627,0,0.7780690889360777,0.7780690887695847,0,0,0
53699,0,0.5718953334714003,0.5718953334714003,0,0,0
53700,1,0.27040432941072273,0.27040432941072273,0,0,0
53710,0,0.28472520893698805,0.2847252087529004,0,0,0
53724,0,0.29657412338153677,0.2965741231647846,0,0,0
53761,1,0.2605209062640124,0.26052090579206927,0,0,0
53775,0,0.29920556314814145,0.2992055629583489,0,0,0
53784,1,0.6257753103424121,0.6307816283465959,0,0,0
53795,0,0.29896296040487225,0.29896296353923935,0,0,0
53810,1,0.3987220231948946,0.40101708952505033,0,0,0
53823,0,0.42420973444236026,0.4242097341480507,0,0,0
53860,1,0.35908691079904637,0.3590869367903423,0,0,0
53903,0,0.29650450581726434,0.29650450562793706,0,0,0
53963,0,0.2978463484172106,0.2978463496900124,0,0,0
53968,0,0.32131747652679604,0.3213174675266421,0,0,0
53972,1,0.3785231718252049,0.3809809515218645,0,0,0
53976,0,0.39562010973463396,0.39562122429608354,0,0,0
54049,1,0.522337101305758,0.5318947325044305,0,0,0
54055,1,0.28807873195105965,0.28807873195105965,0,0,0
54061,0,0.811516545016246,0.8115165416295244,0,0,0
54085,0,0.27404011896442315,0.27404011896442315,0,0,0
54097,0,0.29872173438235516,0.2987217341917357,0,0,0
54228,1,0.2964487603961409,0.3021547207899393,0,0,0
54251,0,0.29998718999113144,0.29998718999113144,0,0,0
54253,1,0.7246346267154087,0.5746957025315941,0,0,0
54275,0,0.3033469654112381,0.3033469652191042,0,0,0
54282,0,0.300143390599111,0.3001433937597709,0,0,0
54299,0,0.30041294743530705,0.30041294721589507,0,0,0
54323,1,0.7701752058260697,0.7701752058260697,0,0,0
54338,0,0.2618069324238791,0.2618069324238791,0,0,0
54344,0,0.2640071565547364,0.2640071565547364,0,0,0
54392,1,0.6740252538041859,0.6740252537261224,0,0,0
54443,0,0.3000433849853055,0.30004338795935204,0,0,0
54448,0,0.28203628171972006,0.2820362844894321,0,0,0
54513,1,0.8540738055851583,0.8544979134424522,0,0,0
54540,1,0.686843873005539,0.6581682896392861,0,0,0
54553,0,0.3256794913331601,0.32567948997949786,0,0,0
54565,1,0.2857103051020518,0.28746871495820203,0,0,0
54621,1,0.33928990567974826,0.3392899421701638,0,0,0
54641,0,0.8289061410412117,0.8289061410412117,0,0,0
54642,1,0.32771743662585817,0.3277174285176017,0,0,0
54651,0,0.26177465978165776,0.26177465978165776,0,0,0
54697,0,0.7016696744955297,0.7016696868929323,0,0,0
54699,1,0.8404616475270309,0.8404616464969739,0,0,0
54701,0,0.2952857123583893,0.2952857121698975,0,0,0
54705,0,0.30257895724719275,0.30257895704116067,0,0,0
54749,0,0.2871801425778865,0.28718014233864486,0,0,0
54761,1,0.966269940746015,0.9663949843528459,0,0,0
54762,1,0.6720856182759989,0.6720856199942028,0,0,0
54800,0,0.28390451374634956,0.2839045172741469,0,0,0
54820,1,0.8060128035631734,0.8060128044640567,0,0,0
54828,1,0.3231749433166303,0.32498037264384344,0,0,0
54832,1,0.7723701019061462,0.772370100785134,0,0,0
54869,0,0.3528862455337815,0.35288624532196333,0,0,0
54934,1,0.344908590957723,0.344907343647463,0,0,0
54939,0,0.2853300199491611,0.2853300197642399,0,0,0
54945,1,0.7271543711570897,0.7268703648561604,0,0,0
54956,0,0.2825876340714729,0.2825876375475414,0,0,0
54966,1,0.4434595912840402,0.44345834226744524,0,0,0
54971,0,0.7032849619675866,0.7032849619675866,0,0,0
55015,0,0.5488172425938893,0.5488172423956047,0,0,0
55027,0,0.2849319716204009,0.2849319714364127,0,0,0
55039,1,0.32688791956385355,0.3268879186848374,0,0,0
55040,0,0.28643217259051285,0.28643217240641416,0,0,0
55050,1,0.7112453655608202,0.7112453685337932,0,0,0
55092,1,0.47976500148157236,0.4797661078010491,0,0,0
55140,1,0.740215379142967,0.7402153783439162,0,0,0
55187,0,0.2955563544970855,0.2955563527136544,0,0,0
55222,0,0.617582965615216,0.6175829649503167,0,0,0
55262,1,0.7440709962010678,0.7345500128179715,0,0,0
55266,0,0.5807744399697865,0.5807744354876632,0,0,0
55270,0,0.7631482865389293,0.7631482786945637,0,0,0
55280,0,0.30373683399664464,0.30373683380446004,0,0,0
55305,0,0.018960825953291925,0.018960825953291925,0,0,0
55306,0,0.29798869378507825,0.2979886935949377,0,0,0
55326,0,0.2664013827895926,0.26640138059883256,0,0,0
55327,1,0.5154190949086538,0.5154190949086538,0,0,0
55346,0,0.48561461201853434,0.48561461201853434,0,0,0
55360,1,0.3390887901413195,0.33908883273183815,0,0,0
55370,0,0.579526397683067,0.5795264029807652,0,0,0
55375,1,0.67146832635425,0.6764146844122264,0,0,0
55429,1,0.6320798891949493,0.6320798885261584,0,0,0
55444,0,0.39392682549644314,0.3939268197238379,0,0,0
55445,1,0.9522065051340689,0.9523389933648113,0,0,0
55449,0,0.35239141363134424,0.35239141363134424,0,0,0
55480,1,0.5190819024858582,0.519081900687548,0,0,0
55506,1,0.4068975927937411,0.4068975882500317,0,0,0
55522,1,0.9338541977283012,0.9338541966732783,0,0,0
55534,0,0.2840371981074014,0.28403719792357945,0,0,0
55560,0,0.29715111515777265,0.2971511149682996,0,0,0
55587,0,0.7860659400434277,0.7860659400434277,0,0,0
55647,1,0.42773942259004827,0.4329216425953794,0,0,0
55665,0,0.42095128974841917,0.4209512880396779,0,0,0
55681,0,0.26658724891404284,0.26658724891404284,0,0,0
55731,1,0.2759311735106016,0.2759311735106016,0,0,0
55802,1,0.9520632062968573,0.9520632029112085,0,0,0
55808,1,0.5586898715527544,0.5586898312663212,0,0,0
55867,0,0.4057961746185765,0.40579617693702547,0,0,0
55882,0,0.2625302717468136,0.2625302717468136,0,0,0
